Book_page,Year,Site,Nest_ID,Egg_num,Length,Width,Comments
,2010,chur,10churwh06u,4,42.1,58.4,
,2010,chur,10churwh06u,2,42.3,59,
,2010,chur,10churwh10u,3,36.7,58.5,
,2010,chur,10churwh10u,1,37.8,58.8,
,2010,chur,10churwh10u,4,36,60.2,
,2010,chur,10churwh10u,2,37.4,60.4,
,2010,chur,10churwh11u,3,40,57.9,
,2010,chur,10churwh11u,1,40.2,59,
,2010,chur,10churwh11u,2,39.1,61,
,2010,chur,10churwh12c,3,41.5,56.5,
,2010,chur,10churwh12c,2,41,57.2,
,2010,chur,10churwh12c,1,40.9,57.9,
,2010,chur,10churwh13c,3,40.5,60.6,
,2010,chur,10churwh13c,2,41.9,62.3,
,2010,chur,10churwh13c,1,40.8,63.9,
,2010,chur,10churwh13u,4,40.7,58.3,
,2010,chur,10churwh13u,1,38.8,59,
,2010,chur,10churwh13u,2,40.2,59,
,2010,chur,10churwh13u,3,41.9,59.5,
,2010,chur,10churwh14u,4,39.5,54.8,
,2010,chur,10churwh14u,1,41.1,55.2,
,2010,chur,10churwh14u,2,40.4,55.4,
,2010,chur,10churwh14u,3,41.1,55.7,
,2010,chur,10churwh15c,4,39.9,56.4,
,2010,chur,10churwh15c,3,40.3,56.6,
,2010,chur,10churwh15c,1,40.4,57,
,2010,chur,10churwh15c,2,39.4,57.4,
,2010,chur,10churwh15u,1,41.2,55.9,
,2010,chur,10churwh15u,2,41.3,59.8,
,2010,chur,10churwh15u,3,41.8,60.1,
,2010,chur,10churwh16u,1,41.5,58.7,
,2010,chur,10churwh16u,4,41.6,60.1,
,2010,chur,10churwh16u,3,41.9,60.1,
,2010,chur,10churwh16u,2,42,60.5,
,2010,chur,10churwh17u,2,39.8,56.4,
,2010,chur,10churwh17u,4,39.5,57.8,
,2010,chur,10churwh17u,1,40.6,58,
,2010,chur,10churwh17u,3,39.5,58.1,
2.11,2011,barr,11barramgp900,1,50.3,33.9,
,2011,bylo,11byloamgpcd01,4,49.63,31.38,
,2011,bylo,11byloamgpcd01,3,50.64,32.25,
,2011,bylo,11byloamgpcd01,1,48.2,32.66,
,2011,bylo,11byloamgpcd01,2,48.76,32.71,
,2011,bylo,11byloamgpcj01,2,48.24,32.32,
,2011,bylo,11byloamgpcj01,3,48.84,32.42,
,2011,bylo,11byloamgpcj01,4,46.32,32.56,
,2011,bylo,11byloamgpcj01,1,48.1,32.56,
,2011,bylo,11byloamgpjl01,3,49.6,33.24,
,2011,bylo,11byloamgpjl01,2,50.7,33.64,
,2011,bylo,11byloamgpjl01,4,47.8,34,
,2011,bylo,11byloamgpjl01,1,47.86,34.32,
,2011,bylo,11byloamgpjl02,1,47.9,33.88,
,2011,bylo,11byloamgpjl02,4,47.38,34,
,2011,bylo,11byloamgpjl02,2,47.66,34.08,
,2011,bylo,11byloamgpjl02,3,47.26,34.34,
,2011,bylo,11byloamgpjo04,1,48.34,34.32,
,2011,bylo,11byloamgpjo04,3,47.84,34.44,
,2011,bylo,11byloamgpjo04,4,50.3,34.5,
,2011,bylo,11byloamgpjo04,2,47.82,34.52,
,2011,bylo,11byloamgpjo05,3,42.72,32.21,
,2011,bylo,11byloamgpjo05,1,46.9,32.26,
,2011,bylo,11byloamgpjo05,4,44.03,32.62,
,2011,bylo,11byloamgpjo05,2,45.94,32.85,
,2011,bylo,11byloamgpjo06,3,48.3,33.88,
,2011,bylo,11byloamgpjo06,2,48.48,34.2,
,2011,bylo,11byloamgpjo06,4,48.5,34.4,
,2011,bylo,11byloamgpjo06,1,48.34,34.82,
,2011,bylo,11byloamgpjo07,3,46.1,32.8,
,2011,bylo,11byloamgpjo07,4,46,32.9,
,2011,bylo,11byloamgpjo07,2,48.88,33,
,2011,bylo,11byloamgpjo07,1,46.44,34.12,
,2011,bylo,11byloamgppb01,3,45.4,31.18,
,2011,bylo,11byloamgppb01,1,46.48,32.52,
,2011,bylo,11byloamgppb01,4,47.7,32.94,
,2011,bylo,11byloamgppb01,2,46,32.98,
,2011,bylo,11bylobasacd01,3,33.41,23.79,
,2011,bylo,11bylobasacd01,2,33.81,23.97,
,2011,bylo,11bylobasacd01,1,33.02,24.09,
,2011,bylo,11bylobasacd01,4,33.64,24.31,
,2011,bylo,11bylobasacd02,3,33.38,23.4,
,2011,bylo,11bylobasacd02,4,33.98,23.54,
,2011,bylo,11bylobasacd02,2,34.68,24.1,
,2011,bylo,11bylobasacd02,1,33.28,24.2,
,2011,bylo,11bylobasacd03,2,35.06,23.88,
,2011,bylo,11bylobasacd03,3,35.1,23.91,
,2011,bylo,11bylobasacd03,4,35.34,24.17,
,2011,bylo,11bylobasacd03,1,36.11,24.33,
,2011,bylo,11bylobasacd04,4,33.65,24.5,
,2011,bylo,11bylobasacd04,3,33.02,24.52,
,2011,bylo,11bylobasacd04,2,33.34,24.57,
,2011,bylo,11bylobasacd04,1,34.12,24.67,
,2011,bylo,11bylobasacd05,1,32.4,24.46,
,2011,bylo,11bylobasacd05,4,33.2,24.53,
,2011,bylo,11bylobasacd05,2,31.78,24.59,
,2011,bylo,11bylobasacd05,3,33.21,24.65,
,2011,bylo,11bylobasaes01,3,32.66,23.39,
,2011,bylo,11bylobasaes01,4,33.86,23.45,
,2011,bylo,11bylobasaes01,1,34.12,23.64,
,2011,bylo,11bylobasaes01,2,33.12,23.74,
,2011,bylo,11bylobasafb01,1,35.56,24.2,
,2011,bylo,11bylobasafb01,3,35.42,24.38,
,2011,bylo,11bylobasafb01,2,35.65,24.48,
,2011,bylo,11bylobasafb01,4,34.78,24.5,
,2011,bylo,11bylobasafb02,3,34.08,24.24,
,2011,bylo,11bylobasafb02,2,33.54,24.43,
,2011,bylo,11bylobasafb02,1,34.46,24.44,
,2011,bylo,11bylobasafb02,4,34.72,24.54,
,2011,bylo,11bylobasafb03,3,32.79,23.83,
,2011,bylo,11bylobasafb03,1,33.35,23.86,
,2011,bylo,11bylobasafb03,4,33.85,23.89,
,2011,bylo,11bylobasafb03,2,33.87,24.46,
,2011,bylo,11bylobasafb04,2,33.74,24.28,
,2011,bylo,11bylobasafb04,1,33.58,24.36,
,2011,bylo,11bylobasafb04,4,34.2,24.52,
,2011,bylo,11bylobasafb04,3,34.32,24.78,
,2011,bylo,11bylobasajfg01,2,34.96,23.34,
,2011,bylo,11bylobasajfg01,4,35,23.74,
,2011,bylo,11bylobasajfg01,3,34.98,23.94,
,2011,bylo,11bylobasajfg01,1,34.22,24.24,
,2011,bylo,11bylobasajfg03,4,34.36,24.74,
,2011,bylo,11bylobasajfg03,2,34.22,24.82,
,2011,bylo,11bylobasajfg03,3,32.78,24.92,
,2011,bylo,11bylobasajfg03,1,35.16,25,
,2011,bylo,11bylobasajfl01,4,30.29,21.53,
,2011,bylo,11bylobasajfl01,1,34.48,23.3,
,2011,bylo,11bylobasajfl01,2,33.76,23.32,
,2011,bylo,11bylobasajfl01,3,34.11,23.42,
,2011,bylo,11bylobasajo01,3,35.6,23.63,
,2011,bylo,11bylobasajo01,4,34.1,23.79,
,2011,bylo,11bylobasajo01,1,35.16,23.92,
,2011,bylo,11bylobasajo01,2,34.44,24.13,
,2011,bylo,11bylobasajo02,4,33.73,23.64,
,2011,bylo,11bylobasajo02,3,33.21,24.27,
,2011,bylo,11bylobasajo02,1,33.67,24.59,
,2011,bylo,11bylobasajo02,2,32.85,25.04,
,2011,bylo,11bylobasajo03,2,36.7,23.96,
,2011,bylo,11bylobasajo03,1,36.7,24.15,
,2011,bylo,11bylobasajo04,4,33.26,23.27,
,2011,bylo,11bylobasajo04,1,32.7,23.32,
,2011,bylo,11bylobasajo04,2,32.55,23.33,
,2011,bylo,11bylobasajo04,3,32.59,23.64,
,2011,bylo,11bylobasapb01,1,33.33,23.38,
,2011,bylo,11bylobasapb01,3,33.85,23.53,
,2011,bylo,11bylobasapb01,2,32.72,23.95,
,2011,bylo,11bylobasapb01,4,33.49,24.08,
,2011,bylo,11bylobasapm01,2,24.15,32.12,
,2011,bylo,11bylobasapm01,3,24.53,32.42,
,2011,bylo,11bylobasapm01,4,24.72,33.01,
,2011,bylo,11bylobasapm01,1,25.19,33.73,
,2011,bylo,11bylopesajo01,4,37,27.1,
,2011,bylo,11bylopesajo01,2,36.66,27.2,
,2011,bylo,11bylopesajo01,3,36.2,27.3,
,2011,bylo,11bylopesajo01,1,36.62,27.34,
,2011,bylo,11bylowrsajo01,2,32.67,23.63,
,2011,bylo,11bylowrsajo01,4,32.84,24.1,
,2011,bylo,11bylowrsajo01,1,33.43,24.25,
,2011,bylo,11bylowrsajo01,3,33.79,24.52,
,2011,cakr,11cakrdunl101,3,36.1,23.4,
,2011,cakr,11cakrdunl101,1,35.7,24.6,
,2011,cakr,11cakrdunl101,2,35.8,24.7,
,2011,cakr,11cakrdunl101,4,36.8,25,
,2011,cakr,11cakrdunl102,4,37.4,25.2,
,2011,cakr,11cakrdunl102,2,36.4,25.4,
,2011,cakr,11cakrdunl102,1,37.2,25.8,
,2011,cakr,11cakrdunl102,3,37,26,
,2011,cakr,11cakrdunl103,1,36.5,25.1,
,2011,cakr,11cakrdunl103,4,36.8,25.2,
,2011,cakr,11cakrdunl103,3,38.1,25.2,
,2011,cakr,11cakrdunl103,2,37.1,25.5,
,2011,cakr,11cakrdunl208,3,36.6,24.1,
,2011,cakr,11cakrdunl208,4,35.9,24.2,
,2011,cakr,11cakrdunl208,1,35.6,24.4,
,2011,cakr,11cakrdunl208,2,37.5,24.4,
,2011,cakr,11cakrdunl209,3,37.5,24.8,
,2011,cakr,11cakrdunl209,4,37.5,25,
,2011,cakr,11cakrdunl209,2,36.6,25.4,
,2011,cakr,11cakrdunl209,1,38.1,25.4,
,2011,cakr,11cakrdunl220,3,36.4,25,
,2011,cakr,11cakrdunl220,1,37.6,25.2,
,2011,cakr,11cakrdunl220,2,36.6,25.7,
,2011,cakr,11cakrdunl300,4,38.1,26.6,
,2011,cakr,11cakrdunl300,2,39.1,26.7,
,2011,cakr,11cakrdunl300,3,36.4,26.8,
,2011,cakr,11cakrdunl300,1,39.2,26.8,
,2011,cakr,11cakrdunl302,2,35.2,26.4,
,2011,cakr,11cakrdunl302,4,37.2,26.4,
,2011,cakr,11cakrdunl302,1,35.1,26.7,
,2011,cakr,11cakrdunl302,3,34.8,26.8,
,2011,cakr,11cakrdunl303,2,38.1,25.2,
,2011,cakr,11cakrdunl303,4,40.3,25.3,
,2011,cakr,11cakrdunl303,1,40.5,25.5,
,2011,cakr,11cakrdunl303,3,39.5,26.4,
,2011,cakr,11cakrdunl305,2,37.9,26.1,
,2011,cakr,11cakrdunl305,3,37.1,26.2,
,2011,cakr,11cakrdunl305,4,37.9,26.2,
,2011,cakr,11cakrdunl305,1,36.9,26.7,
,2011,cakr,11cakrdunl403,1,36.2,24.8,
,2011,cakr,11cakrdunl403,3,35.9,25,
,2011,cakr,11cakrdunl403,2,36.9,25.1,
,2011,cakr,11cakrdunl403,4,36.8,25.3,
,2011,cakr,11cakrdunl405,2,37.4,25.4,
,2011,cakr,11cakrdunl405,3,37.4,25.7,
,2011,cakr,11cakrdunl405,4,37.8,25.7,
,2011,cakr,11cakrdunl405,1,38.5,26.1,
,2011,cakr,11cakrdunl406,3,35.2,24.9,
,2011,cakr,11cakrdunl406,2,35.3,25.9,
,2011,cakr,11cakrdunl406,1,34.1,26,
,2011,cakr,11cakrdunl417,4,35.5,24.6,
,2011,cakr,11cakrdunl417,3,36.1,25.4,
,2011,cakr,11cakrdunl417,2,36.7,25.5,
,2011,cakr,11cakrdunl417,1,36.5,25.7,
,2011,cakr,11cakrrnph210,2,29.9,20.8,
,2011,cakr,11cakrrnph210,3,29,20.9,
,2011,cakr,11cakrrnph210,1,28.7,21.8,
,2011,cakr,11cakrrnph216,3,30.9,20.5,
,2011,cakr,11cakrrnph216,1,29.7,20.9,
,2011,cakr,11cakrrnph216,4,29.5,21,
,2011,cakr,11cakrrnph216,2,28.9,21.1,
,2011,cakr,11cakrrnph221,1,29.4,20.3,
,2011,cakr,11cakrrnph221,4,29.8,20.4,
,2011,cakr,11cakrrnph221,2,28.7,21.3,
,2011,cakr,11cakrrnph221,3,28.8,21.3,
,2011,cakr,11cakrrnph223,3,29,20.5,
,2011,cakr,11cakrrnph223,1,29.9,20.8,
,2011,cakr,11cakrrnph223,2,29,21.1,
,2011,cakr,11cakrrnph223,4,28.2,21.3,
,2011,cakr,11cakrrnph224,2,29.7,21.1,
,2011,cakr,11cakrrnph224,3,29.8,21.4,
,2011,cakr,11cakrrnph224,1,30.5,21.5,
,2011,cakr,11cakrrnph224,4,30.5,21.5,
,2011,cakr,11cakrrnph309,3,30.2,21.1,
,2011,cakr,11cakrrnph309,2,30.5,21.1,
,2011,cakr,11cakrrnph309,4,31.4,21.2,
,2011,cakr,11cakrrnph309,1,31,21.5,
,2011,cakr,11cakrrnph311,1,30.9,20.3,
,2011,cakr,11cakrrnph311,4,30.5,20.4,
,2011,cakr,11cakrrnph311,3,30.3,20.5,
,2011,cakr,11cakrrnph311,2,30.6,20.5,
,2011,cakr,11cakrrnph410,3,28.8,19.3,
,2011,cakr,11cakrrnph410,1,28.8,20.2,
,2011,cakr,11cakrrnph410,2,28.9,20.7,
,2011,cakr,11cakrrnph415,1,29.8,20.5,
,2011,cakr,11cakrrnph415,2,27.9,20.6,
,2011,cakr,11cakrrnph415,3,28.3,20.7,
,2011,cakr,11cakrrnph415,4,29.2,20.7,
,2011,cakr,11cakrrnph418,4,30,20.4,
,2011,cakr,11cakrrnph418,1,30.5,20.5,
,2011,cakr,11cakrrnph418,2,29.2,20.8,
,2011,cakr,11cakrrnph418,3,30.5,20.8,
,2011,cakr,11cakrsesa105,2,30.7,21.7,
,2011,cakr,11cakrsesa105,3,30.7,21.8,
,2011,cakr,11cakrsesa105,1,29.6,21.9,
,2011,cakr,11cakrsesa107,3,30.1,20.4,
,2011,cakr,11cakrsesa107,1,30.4,20.9,
,2011,cakr,11cakrsesa107,4,29.3,21.2,
,2011,cakr,11cakrsesa107,2,30,21.2,
,2011,cakr,11cakrsesa108,2,28.8,21,
,2011,cakr,11cakrsesa108,4,30.2,21.5,
,2011,cakr,11cakrsesa108,1,29.3,21.7,
,2011,cakr,11cakrsesa108,3,28.6,21.8,
,2011,cakr,11cakrsesa109,4,26.7,19.6,
,2011,cakr,11cakrsesa109,2,28.9,20.1,
,2011,cakr,11cakrsesa109,1,28.3,20.6,
,2011,cakr,11cakrsesa109,3,28.3,21,
,2011,cakr,11cakrsesa109,2,20.7,21.5,
,2011,cakr,11cakrsesa109,1,30.5,30.3,
,2011,cakr,11cakrsesa111,3,27.6,20.5,
,2011,cakr,11cakrsesa111,1,29.2,20.5,
,2011,cakr,11cakrsesa111,2,28.9,20.9,
,2011,cakr,11cakrsesa111,4,28.6,21.1,
,2011,cakr,11cakrsesa112,2,30.4,20.1,
,2011,cakr,11cakrsesa112,1,30.4,20.5,
,2011,cakr,11cakrsesa112,3,30.1,20.8,
,2011,cakr,11cakrsesa113,2,28.5,20.6,
,2011,cakr,11cakrsesa113,3,28.5,20.7,
,2011,cakr,11cakrsesa113,4,28.1,20.8,
,2011,cakr,11cakrsesa113,1,27.7,21.5,
,2011,cakr,11cakrsesa114,3,29.3,20.7,
,2011,cakr,11cakrsesa114,1,30.1,21.4,
,2011,cakr,11cakrsesa114,2,29.5,21.5,
,2011,cakr,11cakrsesa114,4,29.8,21.5,
,2011,cakr,11cakrsesa115,3,28.2,20.3,
,2011,cakr,11cakrsesa115,4,29.3,21.1,
,2011,cakr,11cakrsesa115,1,30.4,21.3,
,2011,cakr,11cakrsesa115,2,29.6,21.7,
,2011,cakr,11cakrsesa116,2,28.7,20,
,2011,cakr,11cakrsesa116,1,28.3,20.7,
,2011,cakr,11cakrsesa116,3,28.2,20.8,
,2011,cakr,11cakrsesa116,4,29.7,21.4,
,2011,cakr,11cakrsesa117,4,29.3,20.5,
,2011,cakr,11cakrsesa117,1,28.6,20.8,
,2011,cakr,11cakrsesa117,2,29.4,20.8,
,2011,cakr,11cakrsesa117,3,28.8,21,
,2011,cakr,11cakrsesa202,2,29.4,20.4,
,2011,cakr,11cakrsesa202,1,29.7,20.9,
,2011,cakr,11cakrsesa202,4,29.7,20.9,
,2011,cakr,11cakrsesa202,3,31.2,21.2,
,2011,cakr,11cakrsesa204,1,27.5,20.1,
,2011,cakr,11cakrsesa204,4,28.3,20.6,
,2011,cakr,11cakrsesa204,3,29.1,20.7,
,2011,cakr,11cakrsesa204,2,27.9,20.8,
,2011,cakr,11cakrsesa213,2,29.9,20.8,
,2011,cakr,11cakrsesa213,1,30.1,20.8,
,2011,cakr,11cakrsesa213,3,30.8,21.2,
,2011,cakr,11cakrsesa214,1,28.3,20.9,
,2011,cakr,11cakrsesa214,3,28.5,21,
,2011,cakr,11cakrsesa214,2,29.2,21.3,
,2011,cakr,11cakrsesa215,4,29.4,21.1,
,2011,cakr,11cakrsesa215,3,28.9,21.3,
,2011,cakr,11cakrsesa215,2,29.6,21.5,
,2011,cakr,11cakrsesa215,1,29.5,21.8,
,2011,cakr,11cakrsesa218,1,29.5,20.8,
,2011,cakr,11cakrsesa218,2,29.7,21.1,
,2011,cakr,11cakrsesa218,3,28.7,21.2,
,2011,cakr,11cakrsesa222,2,29.2,20.8,
,2011,cakr,11cakrsesa222,3,29.5,20.8,
,2011,cakr,11cakrsesa222,1,29.4,21,
,2011,cakr,11cakrsesa222,4,29.5,21,
,2011,cakr,11cakrsesa301,2,30,20.9,
,2011,cakr,11cakrsesa301,1,30.7,21.3,
,2011,cakr,11cakrsesa301,3,30.2,21.9,
,2011,cakr,11cakrsesa304,4,29,20.9,
,2011,cakr,11cakrsesa304,3,29.6,20.9,
,2011,cakr,11cakrsesa304,1,29.8,20.9,
,2011,cakr,11cakrsesa304,2,30.4,21.2,
,2011,cakr,11cakrsesa306,1,28.1,21,
,2011,cakr,11cakrsesa306,4,29,21,
,2011,cakr,11cakrsesa306,2,28.5,21.2,
,2011,cakr,11cakrsesa306,3,27.7,21.3,
,2011,cakr,11cakrsesa308,2,30.6,21.1,
,2011,cakr,11cakrsesa308,4,29.9,21.3,
,2011,cakr,11cakrsesa308,3,30.9,21.6,
,2011,cakr,11cakrsesa308,1,30.7,22.7,
,2011,cakr,11cakrsesa310,1,28.1,19.1,
,2011,cakr,11cakrsesa310,2,29.1,20,
,2011,cakr,11cakrsesa310,4,28.9,20.1,
,2011,cakr,11cakrsesa310,3,28.6,20.4,
,2011,cakr,11cakrsesa312,2,28.2,21.2,
,2011,cakr,11cakrsesa312,1,28.5,21.2,
,2011,cakr,11cakrsesa312,4,28.9,21.2,
,2011,cakr,11cakrsesa312,3,29.4,21.4,
,2011,cakr,11cakrsesa313,1,26.8,20.4,
,2011,cakr,11cakrsesa313,2,29.2,21.5,
,2011,cakr,11cakrsesa313,3,29.8,21.6,
,2011,cakr,11cakrsesa314,3,29.9,20.2,
,2011,cakr,11cakrsesa314,1,30,20.2,
,2011,cakr,11cakrsesa314,2,30.1,20.2,
,2011,cakr,11cakrsesa316,2,29,20.4,
,2011,cakr,11cakrsesa316,1,29.5,20.6,
,2011,cakr,11cakrsesa316,4,28.1,20.8,
,2011,cakr,11cakrsesa316,3,28.9,20.9,
,2011,cakr,11cakrsesa317,4,29.2,21.1,
,2011,cakr,11cakrsesa317,1,31.2,21.5,
,2011,cakr,11cakrsesa317,3,29.9,21.8,
,2011,cakr,11cakrsesa317,2,30.5,21.8,
,2011,cakr,11cakrsesa318,2,27.5,20,
,2011,cakr,11cakrsesa318,1,27.2,20.3,
,2011,cakr,11cakrsesa318,3,28.1,20.4,
,2011,cakr,11cakrsesa400,1,29.5,20.8,
,2011,cakr,11cakrsesa400,2,29.4,21.4,
,2011,cakr,11cakrsesa400,4,29.7,21.4,
,2011,cakr,11cakrsesa400,3,30.5,21.9,
,2011,cakr,11cakrsesa404,3,30.9,20.6,
,2011,cakr,11cakrsesa404,4,30.8,20.9,
,2011,cakr,11cakrsesa404,2,31.1,21.1,
,2011,cakr,11cakrsesa404,1,31.5,21.3,
,2011,cakr,11cakrsesa411,2,28.5,20.3,
,2011,cakr,11cakrsesa411,1,28.6,20.8,
,2011,cakr,11cakrsesa411,4,30.5,20.9,
,2011,cakr,11cakrsesa411,3,30.7,21,
,2011,cakr,11cakrsesa414,3,30.6,20.6,
,2011,cakr,11cakrsesa414,1,31,20.6,
,2011,cakr,11cakrsesa414,2,31.3,20.7,
,2011,cakr,11cakrsesa414,4,31.2,20.8,
,2011,cakr,11cakrwesa100,1,31,21.7,
,2011,cakr,11cakrwesa100,2,32,22.3,
,2011,cakr,11cakrwesa100,4,32.7,22.3,
,2011,cakr,11cakrwesa100,3,31.5,23.3,
,2011,cakr,11cakrwesa104,1,30.4,21.8,
,2011,cakr,11cakrwesa104,2,31.8,22,
,2011,cakr,11cakrwesa104,4,31,22.4,
,2011,cakr,11cakrwesa104,3,31.1,22.6,
,2011,cakr,11cakrwesa106,1,30.4,20,
,2011,cakr,11cakrwesa106,4,30.6,20.1,
,2011,cakr,11cakrwesa106,3,30.8,20.3,
,2011,cakr,11cakrwesa106,2,30.8,20.4,
,2011,cakr,11cakrwesa110,3,29.2,20.9,
,2011,cakr,11cakrwesa110,1,30.4,21,
,2011,cakr,11cakrwesa110,2,29.4,21.1,
,2011,cakr,11cakrwesa119,3,29.9,20.7,
,2011,cakr,11cakrwesa119,2,31.1,21.1,
,2011,cakr,11cakrwesa119,1,31,21.2,
,2011,cakr,11cakrwesa121,3,29.5,21.5,
,2011,cakr,11cakrwesa121,1,31.4,21.6,
,2011,cakr,11cakrwesa121,2,29,22,
,2011,cakr,11cakrwesa217,3,29.5,20.5,
,2011,cakr,11cakrwesa217,2,29.2,20.8,
,2011,cakr,11cakrwesa217,1,30.1,20.9,
,2011,cakr,11cakrwesa217,4,30.3,20.9,
,2011,cakr,11cakrwesa219,1,30,21.3,
,2011,cakr,11cakrwesa219,3,30.7,21.5,
,2011,cakr,11cakrwesa219,2,31.3,21.5,
,2011,cakr,11cakrwesa307,2,30.6,22.2,
,2011,cakr,11cakrwesa307,3,30.2,22.9,
,2011,cakr,11cakrwesa307,4,29,23,
,2011,cakr,11cakrwesa307,1,30.6,23.1,
,2011,cakr,11cakrwesa413,2,32.3,21.5,
,2011,cakr,11cakrwesa413,1,31.2,21.8,
,2011,cakr,11cakrwesa416,4,31,22.3,
,2011,cakr,11cakrwesa416,2,30.3,22.7,
,2011,cakr,11cakrwesa416,1,30.8,22.7,
,2011,cakr,11cakrwesa416,3,31,23,
,2011,chur,11chur11du01,4,36.54,24.56,
,2011,chur,11chur11du01,2,35.43,24.71,
,2011,chur,11chur11du01,1,34.3,25.21,
,2011,chur,11chur11du01,3,37.15,26.54,
,2011,chur,11chur11du02,1,36.54,25.46,
,2011,chur,11chur11du02,3,37.01,25.64,
,2011,chur,11chur11du02,2,36.66,25.78,
,2011,chur,11chur11du02,4,37.23,26.2,
,2011,chur,11chur11du03,2,35.76,24.94,
,2011,chur,11chur11du03,1,36.1,25.14,
,2011,chur,11chur11du03,4,35.6,25.33,
,2011,chur,11chur11du03,3,35.82,25.4,
,2011,chur,11chur11du04,3,36.04,24.18,
,2011,chur,11chur11du04,2,35.94,25.02,
,2011,chur,11chur11du04,1,35.59,25.2,
,2011,chur,11chur11du04,4,34.7,25.45,
,2011,chur,11chur11du05,2,36.22,24.83,
,2011,chur,11chur11du05,4,37.09,24.91,
,2011,chur,11chur11du05,3,36.23,25.25,
,2011,chur,11chur11du05,1,36.79,25.65,
,2011,chur,11chur11du06,4,37.85,24.83,
,2011,chur,11chur11du06,3,35.77,25.52,
,2011,chur,11chur11du06,1,36.24,25.72,
,2011,chur,11chur11du06,2,35.22,25.83,
,2011,chur,11chur11du07,1,35.37,24.57,
,2011,chur,11chur11du07,2,34.64,24.7,
,2011,chur,11chur11du07,3,35.4,24.73,
,2011,chur,11chur11du07,4,34.78,24.95,
,2011,chur,11chur11du08,1,34.94,23.39,
,2011,chur,11chur11du08,4,35.74,24.33,
,2011,chur,11chur11du08,2,36.13,24.45,
,2011,chur,11chur11du08,3,34.92,24.72,
,2011,chur,11chur11du09,3,36.33,24.05,
,2011,chur,11chur11du09,4,35.66,25.13,
,2011,chur,11chur11du09,1,35.73,25.17,
,2011,chur,11chur11du09,2,35.29,25.43,
,2011,chur,11chur11du10,1,38.44,25.56,
,2011,chur,11chur11du10,4,38.62,25.93,
,2011,chur,11chur11du10,2,38.97,26.16,
,2011,chur,11chur11du10,3,38.65,27.77,
,2011,chur,11chur11du11,3,37.8,25.9,
,2011,chur,11chur11du11,4,38.2,26.2,
,2011,chur,11chur11du11,1,37.6,26.52,
,2011,chur,11chur11du11,2,37.7,26.6,
,2011,chur,11chur11du13,3,35.25,24.92,
,2011,chur,11chur11du13,2,35.45,24.98,
,2011,chur,11chur11du13,1,34.02,25.14,
,2011,chur,11chur11du13,4,33.68,25.75,
,2011,chur,11chur11du14,3,36.3,24.26,
,2011,chur,11chur11du14,4,34.2,25,
,2011,chur,11chur11du14,2,35.34,25.46,
,2011,chur,11chur11du14,1,35.6,25.56,
,2011,chur,11chur11du15,1,36.17,24.81,
,2011,chur,11chur11du15,2,36.63,24.86,
,2011,chur,11chur11du15,4,38.42,24.91,
,2011,chur,11chur11du15,3,37.19,25.14,
,2011,chur,11chur11du17,1,35.44,24.61,
,2011,chur,11chur11du17,3,34.84,24.83,
,2011,chur,11chur11du17,2,35.42,24.87,
,2011,chur,11chur11du17,4,35.68,25.12,
,2011,chur,11chur11du18,3,37.25,25.12,
,2011,chur,11chur11du18,1,38.12,25.78,
,2011,chur,11chur11du18,2,36.23,25.94,
,2011,chur,11chur11du19,4,36.6,25.1,
,2011,chur,11chur11du19,2,36.13,25.11,
,2011,chur,11chur11du19,1,34.7,25.58,
,2011,chur,11chur11du19,3,36.29,25.75,
,2011,chur,11chur11du20,2,33.77,24.49,
,2011,chur,11chur11du20,4,34.55,24.89,
,2011,chur,11chur11du20,3,34.48,24.95,
,2011,chur,11chur11du20,1,34.31,24.99,
,2011,chur,11chur11du21,3,33.6,24.8,
,2011,chur,11chur11du21,4,35.78,24.83,
,2011,chur,11chur11du21,1,34.74,25.08,
,2011,chur,11chur11du21,2,34.46,25.11,
,2011,chur,11chur11du22,4,36.55,23.88,
,2011,chur,11chur11du22,2,36.87,24.53,
,2011,chur,11chur11du22,1,35.6,24.56,
,2011,chur,11chur11du22,3,35.39,24.85,
,2011,chur,11chur11du23,4,36.12,25.28,
,2011,chur,11chur11du23,3,35.17,25.49,
,2011,chur,11chur11du23,1,35.85,25.49,
,2011,chur,11chur11du23,2,37.06,25.56,
,2011,chur,11chur11du24,3,37.02,24.45,
,2011,chur,11chur11du24,1,36.53,25.19,
,2011,chur,11chur11du24,4,36.42,25.41,
,2011,chur,11chur11du24,2,39.44,25.55,
,2011,chur,11chur11du25,1,36.14,24.9,
,2011,chur,11chur11du25,3,35.4,25.26,
,2011,chur,11chur11du25,4,35.87,25.31,
,2011,chur,11chur11du25,2,36.89,25.35,
,2011,chur,11chur11du26,1,37.64,24.4,
,2011,chur,11chur11du26,2,37.37,24.59,
,2011,chur,11chur11du26,3,35.81,24.94,
,2011,chur,11chur11du26,4,36.95,25.34,
,2011,chur,11chur11du27,1,35.51,24.59,
,2011,chur,11chur11du27,2,34.22,24.7,
,2011,chur,11chur11du27,4,34.7,25.02,
,2011,chur,11chur11du27,3,35.05,25.03,
,2011,chur,11chur11du28,4,35.92,24.91,
,2011,chur,11chur11du28,2,37.37,25.13,
,2011,chur,11chur11du28,1,34.62,25.35,
,2011,chur,11chur11du28,3,35.7,25.57,
,2011,chur,11chur11du31,3,37.8,24.88,
,2011,chur,11chur11du31,2,35.58,25.17,
