Year,Site,Date,Observer,Obs_effort,Transport,Survey_area,Nest_searching,Banding,Aqua_prey,Terre_prey,Pond_hydro,Pred_lemm,Other_activity,Notes
2013,cakr,02-Jul-13,jkardiak,3,foot,nepe,n,n,n,n,n,n,y,"snow survey, nest check"
2013,cakr,02-Jul-13,jkardiak,3,foot,"nepe, sepe",n,y,n,n,n,n,n,
2013,cakr,02-Jul-13,mboldenow,1,foot,sepe,n,n,n,n,n,n,y,snow survey
2013,cakr,02-Jul-13,mboldenow,5,foot,"nepe, sepe",n,y,n,n,n,n,n,
2013,cakr,03-Jul-13,flin,3,foot,"sepe, nepe",n,y,n,n,n,n,n,
2013,cakr,03-Jul-13,flin ,2.5,foot,"camp, sepe",n,n,n,n,n,n,y,nest check
2013,cakr,03-Jul-13,jkardiak,0,,,n,n,n,n,n,n,y,"data entry, inventory"
2013,cakr,03-Jul-13,jkardiak,2.5,foot,"camp, nepe",n,n,n,n,n,n,y,nest check
2013,cakr,03-Jul-13,jkardiak,3,foot,"sepe, nepe",n,y,n,n,n,n,n,
2013,cakr,03-Jul-13,mboldenow,0,,,n,n,n,n,n,n,y,"data entry, inventory"
2013,cakr,03-Jul-13,mboldenow,1.5,foot,camp,n,n,n,n,n,n,y,nest check
2013,cakr,03-Jul-13,mboldenow,4.5,foot,"sepe, nepe",n ,y,n,n,n,n,n,
2013,cakr,04-Jul-13,all,0,,,n,n,n,n,n,n,y,"data entry, inventory"
2013,cakr,04-Jul-13,flin,4,foot,"camp, sepe",n,y,n,n,n,n,y,nest check
2013,cakr,04-Jul-13,jkardiak,4,foot,"sepe, camp",n,y,n,n,n,n,y,nest check
2013,cakr,04-Jul-13,mboldenow,4,foot,"nepe, camp",n,y,n,n,n,n,y,nest check
2013,cakr,05-Jul-13,all,0,,,n,n,n,n,n,n,n,"data entry, inventory"
2013,cakr,05-Jul-13,flin,1.5,foot,nepe,n,n,n,n,n,n,y,nest check
2013,cakr,05-Jul-13,jkardiak,1,foot,camp,n,n,n,n,n,n,y,nest check
2013,cakr,05-Jul-13,mboldenow,0.75,foot,sepe,n,n,n,n,n,n,y,nest check
2013,cakr,06-Jul-13,flin,2.5,foot,sepe,n,n,n,n,n,n,y,nest check
2013,cakr,06-Jul-13,jkardiak,2.5,foot,nepe ,n,n,n,n,n,n,y,nest check
2013,cakr,06-Jul-13,mboldenow,2.5,foot,camp,n,n,n,n,n,n,y,nest check
2013,cakr,07-Jul-13,all,0,,,n,n,n,n,n,n,y,packing plus office tasks
2013,cakr,07-Jul-13,flin,3,foot,camp,n,n,n,n,n,n,y,nest check
2013,cakr,07-Jul-13,jkardiak,1.5,foot,sepe,n,n,n,n,n,n,y,nest check
2013,cakr,07-Jul-13,mboldenow,2.25,foot,nepe,n,n,n,n,n,n,y,nest check
2013,cakr,08-Jul-13,all,0,,,n,n,n,n,n,n,y,camp plane prep
2013,cakr,08-Jul-13,flin,4,foot,"nepe, sepe",n,n,n,n,n,n,y,"snow survey, nest check"
2013,cakr,08-Jul-13,jkardiak,4,foot,camp,n,n,n,n,n,n,y,"snow survey, nest check"
2013,cakr,08-Jul-13,mboldenow,2,foot,nepe,n,n,n,n,n,n,y,snow survey
2013,cakr,09-Jul-13,flin,8,"packraft,foot",nort,y,y,n,n,n,n,n,
2013,cakr,09-Jul-13,jkardiak,8,foot,"nepe, sepe, camp",n,n,n,n,n,n,y,nest check
2013,cakr,09-Jul-13,mboldenow,8,"packraft,foot",nort,y,y,n,n,n,n,n,
2014,cakr,21-May-14,mboldenow,5,foot,sepe,n,n,n,n,n,n,y,incidental observations during camp set up 
2014,cakr,21-May-14,mmcconnell,5,foot,sepe,n,n,n,n,n,n,y,incidental observations during camp set up 
2014,cakr,21-May-14,jeschenroeder,5,foot,"sepe, nepe",n,n,n,n,n,n,y,incidental observations during camp set up 
2014,cakr,21-May-14,jhughey,5,foot,"sepe, nepe",n,n,n,n,n,n,y,incidental observations during camp set up 
2014,cakr,22-May-14,mboldenow,9,foot,"camp, nepe",n,n,n,n,n,n,y,"incidental observations during camp set up, resights"
2014,cakr,22-May-14,mmcconnell,9,foot,"camp, nepe",n,n,n,n,n,n,y,"incidental observations during camp set up, resights"
2014,cakr,22-May-14,jeschenroeder,9,foot,"camp, nepe",n,n,n,n,n,n,y,"incidental observations during camp set up, resights"
2014,cakr,22-May-14,jhughey,9,foot,"camp, nepe",n,n,n,n,n,n,y,"incidental observations during camp set up, resights"
2014,cakr,23-May-14,mboldenow,4.25,foot,"nepe, camp",n,n,n,n,n,n,y,"snow survey, resights"
2014,cakr,23-May-14,mmcconnell,6.5,foot,"sepe, nepe, camp",y,n,n,n,n,y,y,"resights, predator survey"
2014,cakr,23-May-14,jeschenroeder,5.5,foot,"sepe, camp",y,n,n,n,n,n,y,"snow survey, resights"
2014,cakr,23-May-14,jhughey,6.5,foot,"nepe, camp",y,n,n,n,n,n,y,"snow survey, resights"
2014,cakr,24-May-14,mboldenow,3.5,foot,sepe,y,n,n,n,n,y,y,resights 
2014,cakr,24-May-14,mmcconnell,6.5,foot,nepe,y,n,n,n,n,n,y,resights
2014,cakr,24-May-14,jeschenroeder,5.25,foot,sepe,y,n,n,n,n,y,y,resights
2014,cakr,24-May-14,jhughey,6,foot,"camp, nepe",y,n,n,n,n,n,y,resights
2014,cakr,25-May-14,mboldenow,3.5,foot,sepe,y,n,n,n,n,n,y,resights
2014,cakr,26-May-14,mboldenow,7,foot,"nepe, sepe",y,n,n,n,n,n,y,"snow survey, resight "
2014,cakr,26-May-14,mmcconnell,7.25,foot,camp ,y,n,n,n,n,n,y,"snow survey, resight"
2014,cakr,26-May-14,jeschenroeder,7.25,foot,nepe,y,n,n,n,n,n,y,"snow survey, resight"
2014,cakr,26-May-14,jhughey,7,foot,sepe,y,n,n,n,n,n,y,"survey, resight"
2014,cakr,27-May-14,mboldenow,8,foot ,"sepe, nepe, camp",y,n,n,n,n,n,y,set plot boundaries
2014,cakr,27-May-14,mmcconnell,8.5,foot,sepe,y,n,n,n,n,n,n,
2014,cakr,27-May-14,jeschenroeder,8.25,foot,camp,y,n,n,n,n,n,n,
2014,cakr,27-May-14,jhughey,8,foot,nepe,y,n,n,n,n,n,y,set plot boundaries
2014,cakr,28-May-14,mboldenow,5,foot,sepe,y,n,n,n,n,n,y,resight
2014,cakr,28-May-14,mmcconnell,5.5,foot,"nepe, sepe, camp",y,n,n,n,n,n,y,resight
2014,cakr,28-May-14,jeschenroeder,5.25,foot,nepe,y,n,n,n,n,n,y,resight
2014,cakr,28-May-14,jhughey,4.5,foot,camp,y,n,n,n,n,n,y,resight
2014,cakr,29-May-14,mboldenow,5.5,foot,nepe,y,n,n,n,n,n,y,"nest checks, resight"
2014,cakr,29-May-14,mmcconnell,6.5,foot," camp, nepe, sepe",y,n,n,n,n,n,y,"nest checks, resight"
2014,cakr,29-May-14,jeschenroeder,5.5,foot,"sepe, camp, nepe",y,n,n,n,n,n,y,"nest checks, resight"
2014,cakr,29-May-14,jhughey,5.5,foot,"sepe, nepe",y,n,n,n,n,n,y,"nest checks, resight"
2014,cakr,30-May-14,mboldenow,6,foot,"sepe, nepe, camp",y,n,n,n,n,n,n,
2014,cakr,30-May-14,mmcconnell,9,foot,sepe,y,n,n,n,n,n,y,nest checks; snow survey; madi birded while running
2014,cakr,30-May-14,jeschenroeder,7.5,foot ,camp,y,n,n,n,n,n,y,nest checks; snow survey 
2014,cakr,30-May-14,jhughey,9,foot,nepe,y,n,n,n,n,n,y,nest checks; snow survey; jared birded while photographing
2014,cakr,31-May-14,mboldenow,4.25,foot,sepe,y,n,n,n,n,n,y,
2014,cakr,31-May-14,mmcconnell,9,foot,nepe,y,n,n,n,n,n,y,nest checks; madi birded while running
2014,cakr,31-May-14,jeschenroeder,7.5,foot,sepe,y,n,n,n,n,n,y,nest checks
2014,cakr,31-May-14,jhughey,8,foot ,camp,y,n,n,n,n,n,y,nest checks
2014,cakr,01-Jun-14,mboldenow,8.5,foot,camp,y,n,n,n,n,n,y,nest checks
2014,cakr,01-Jun-14,mmcconnell,8,foot,"camp, nepe, sepe",y,n,n,n,n,n,y,nest checks
2014,cakr,01-Jun-14,jeschenroeder,6,foot,nepe,y,n,n,n,n,n,y,nest checks
2014,cakr,01-Jun-14,jhughey,6.5,foot,sepe,y,n,n,n,n,n,y,nest checks
2014,cakr,02-Jun-14,mboldenow,8,foot,nepe,y,n,n,n,n,n,y,snow survey; nest checks
2014,cakr,02-Jun-14,mmcconnell,8.5,foot,sepe,y,n,n,n,n,n,y,snow survey; nest checks
2014,cakr,02-Jun-14,jeschenroeder,8.5,foot,camp,y,n,n,n,n,n,y,snow survey; nest checks
2014,cakr,02-Jun-14,jhughey,8,foot,"nepe, sepe, camp",y,n,n,n,n,n,n,
2014,cakr,03-Jun-14,mboldenow,8.5,foot,"nepe, sepe, camp",y,n,n,n,n,n,y,nest checks 
2014,cakr,04-Jun-14,mboldenow,6.75,foot,sepe,y,n,n,n,n,n,y,nest checks
2014,cakr,04-Jun-14,mmcconnell,8,foot,camp,y,n,n,n,n,n,y,nest checks; birding in camp mudflats in evening
2014,cakr,04-Jun-14,jeschenroeder,6.5,foot,"camp, nepe, sepe",y,n,n,n,n,n,y,nest checks
2014,cakr,04-Jun-14,jhughey,7,foot,nepe,y,n,n,n,n,n,y,nest checks; birding in mudflats in evening
2014,cakr,05-Jun-14,mboldenow,7,foot,"nepe, sepe",n,y,n,n,n,n,y,nest checks
2014,cakr,05-Jun-14,mmcconnell,8,foot,nepe,y,y,n,n,n,n,y,nest checks
2014,cakr,05-Jun-14,jeschenroeder,7.5,foot,sepe,y,n,n,n,n,n,y,nest checks
2014,cakr,05-Jun-14,jhughey,8.5,foot,camp,y,n,n,n,n,n,y,nest checks; birding in mudflat for one hour
2014,cakr,06-Jun-14,mboldenow,7.25,foot,"nepe, sepe",n,y,n,n,n,n,y,nest checks
2014,cakr,06-Jun-14,mmcconnell,8.25,foot,"nepe, sepe",y,y,n,n,n,n,y,nest checks
2014,cakr,06-Jun-14,jeschenroeder,8,foot,camp,y,n,n,n,n,n,n,nest checks
2014,cakr,06-Jun-14,jhughey,8.5,foot,sepe,y,n,n,n,n,n,y,nest checks
2014,cakr,07-Jun-14,mboldenow,6.5,foot,sepe,n,y,n,n,n,n,y,nest checks
2014,cakr,07-Jun-14,mmcconnell,7.5,foot,"sepe, nepe",n,y,n,n,n,n,y,nest checks; birding while running
2014,cakr,07-Jun-14,jeschenroeder,8,foot,nepe,y,n,n,n,n,n,y,nest checks
2014,cakr,07-Jun-14,jhughey,8,foot,camp,y,n,n,n,n,n,y,nest checks
2014,cakr,08-Jun-14,mboldenow,9.5,foot,"nepe, sepe",n,y,n,n,n,n,y,nest checks
2014,cakr,08-Jun-14,mmcconnell,9.5,foot,"nepe, sepe, camp",n,y,n,n,n,n,y,nest checks
2014,cakr,08-Jun-14,jeschenroeder,8,foot,sepe,y,n,n,n,n,n,y,nest checks
2014,cakr,08-Jun-14,jhughey,9,foot,nepe,y,n,n,n,n,n,y,nest checks
2014,cakr,09-Jun-14,mboldenow,1.5,foot,sepe,n,y,n,n,n,n,y,nest checks
2014,cakr,09-Jun-14,mmcconnell,2,foot,"camp, nepe",n,y,n,n,n,n,y,nest checks
2014,cakr,09-Jun-14,jhughey,0.5,foot,sepe,y,n,n,n,n,n,y,nest checks
2014,cakr,10-Jun-14,mboldenow,5.5,foot,"nepe, sepe",y,y,n,n,n,n,y,nest checks
2014,cakr,10-Jun-14,mmcconnell,8.5,foot ,"camp, sepe, nepe",y,y,n,n,n,n,y,nest checks; birding while running
2014,cakr,11-Jun-14,mboldenow,6.5,foot,sepe,n,y,n,n,n,n,y,nest checks
2014,cakr,11-Jun-14,mmcconnell,11.5,"packraft, foot","soui, yisl, broisl",n,n,n,n,n,n,y,looking for geolocator SESAs and their nests off plot
2014,cakr,11-Jun-14,jeschenroeder,8,foot,nepe,y,n,n,n,n,n,y,nest checks
2014,cakr,11-Jun-14,jhughey,10.5,foot,"sepe, camp",y,n,n,n,n,n,y,nest checks
2014,cakr,12-Jun-14,mboldenow,11,foot,"nepe, sepe",n,y,n,n,n,n,y,nest checks
2014,cakr,12-Jun-14,mmcconnell,11.5,foot,off,n,n,n,n,n,n,y,special ops mission to capture geolocator SESA way off plot
2014,cakr,12-Jun-14,jeschenroeder,11.5,foot,sepe,y,n,n,n,n,n,y,nest checks
2014,cakr,12-Jun-14,jhughey,10.5,foot,nepe,y,n,n,n,n,n,y,nest checks
2014,cakr,13-Jun-14,mboldenow,9,foot,"camp, sepe ",n,y,n,n,n,n,y,nest checks
2014,cakr,13-Jun-14,mmcconnell,10.25,foot,"nepe, sepe",n,y,n,n,n,n,y,nest checks; birding while running
2014,cakr,13-Jun-14,jeschenroeder,7.75,foot,"nepe, sepe",y,n,n,n,n,n,y,nest checks; snow survey; rope drag = 1.5 hours
2014,cakr,13-Jun-14,jhughey,7,foot,"camp, sepe",y,y,n,n,n,n,y,nest checks; snow survey; rope drag = 1.5 hours
2014,cakr,14-Jun-14,mboldenow,5.5,foot,"sepe, nepe",n,y,n,n,n,n,y,nest checks
2014,cakr,14-Jun-14,mmcconnell,4.5,foot,"sepe, nepe",n,y,n,n,n,n,y,nest checks
2014,cakr,14-Jun-14,jeschenroeder,9.5,foot,sepe,y,n,n,n,n,n,n,rope dragging
2014,cakr,14-Jun-14,jhughey,9.5,foot,sepe,y,n,n,n,n,n,n,rope dragging
2014,cakr,15-Jun-14,mboldenow,4.5,foot,"nepe, sepe",n,y,n,n,n,n,y,nest checks
2014,cakr,15-Jun-14,mmcconnell,10,foot,"nepe, sepe, camp",n,y,n,n,n,n,y,nest checks; birding while running
2014,cakr,15-Jun-14,jeschenroeder,8.75,foot,"nepe, camp",y,n,n,n,n,n,n,nest checks; rope dragging
2014,cakr,15-Jun-14,jhughey,8.75,foot,"nepe, camp",y,n,n,n,n,n,n,nest checks; rope dragging
2014,cakr,16-Jun-14,mboldenow,9,foot,"nepe, sepe",y,y,n,n,n,n,y,nest checks
2014,cakr,16-Jun-14,mmcconnell,10.25,foot,"nepe, sepe, camp",n,y,n,n,n,n,n,nest checks
2014,cakr,16-Jun-14,jeschenroeder,7.75,foot,camp,y,y,n,n,n,n,n,rope dragging
2014,cakr,16-Jun-14,jhughey,7,foot,camp,y,y,n,n,n,n,n,rope dragging
2014,cakr,17-Jun-14,mboldenow,6,foot,sepe,n,y,n,n,n,n,y,nest and hatch checks
2014,cakr,17-Jun-14,mmcconnell,8,foot,"nepe, camp",n ,y,n,n,n,n,y,nest and hatch checks; birding while running
2014,cakr,18-Jun-14,mboldenow,6,foot,"nepe, sepe",n,y,n,n,n,n,y,nest checks
2014,cakr,18-Jun-14,mmcconnell,9.5,foot,camp,y,y,n,n,n,n,y,rope dragging and nest checks
2014,cakr,18-Jun-14,jeschenroeder,9.75,foot,"nepe, camp",y,y,n,n,n,n,n,rope dragging
2014,cakr,18-Jun-14,jhughey,10,foot,sepe,y,y,n,n,n,n,n,nest checks
2014,cakr,19-Jun-14,mboldenow,10.5,foot,"nepe, sepe",y,y,n,n,n,n,y,nest checks
2014,cakr,19-Jun-14,mmcconnell,9,foot,camp,y,y,n,n,n,n,y,nest checks
2014,cakr,19-Jun-14,jeschenroeder,10,foot,sepe,y,y,n,n,n,n,y,nest checks
2014,cakr,19-Jun-14,jhughey,10,foot,nepe,y,y,n,n,n,n,y,nest checks
2014,cakr,20-Jun-14,mboldenow,11,foot,"camp, nepe, sepe",y,y,n,n,n,n,y,nest checks
2014,cakr,20-Jun-14,mmcconnell,11,"packraft, foot",nort,y,y,n,n,n,n,n,Isla Norte for BLTU geolocator recovery
2014,cakr,20-Jun-14,jeschenroeder,11,foot,"camp, nepe, sepe",y,y,n,n,n,n,y,nest checks
2014,cakr,20-Jun-14,jhughey,11,"packraft, foot",nort,y,y,n,n,n,n,n,Isla Norte for BLTU geolocator recovery
2014,cakr,21-Jun-14,mboldenow,11.5,foot,"nepe, sepe, camp",y,y,n,n,n,n,y,nest checks
2014,cakr,21-Jun-14,mmcconnell,10,"packraft, foot",nort,y,y,n,n,n,n,n,Isla Norte for BLTU geolocator recovery
2014,cakr,21-Jun-14,jhughey,10,"packraft, foot",nort,y,y,n,n,n,n,n,Isla Norte for BLTU geolocator recovery
2014,cakr,22-Jun-14,mboldenow,9,foot,"nepe, sepe",y,y,n,n,n,n,y,nest checks
2014,cakr,22-Jun-14,mmcconnell,9,foot,nepe,y,y,n,n,n,n,y,nest checks
2014,cakr,22-Jun-14,jeschenroeder,9.25,foot,sepe,y,y,n,n,n,n,y,nest checks
2014,cakr,22-Jun-14,jhughey,8,foot,camp,y,y,n,n,n,n,y,nest checks
2014,cakr,23-Jun-14,mboldenow,8.5,foot,"sepe, nepe, camp",y,y,n,n,n,n,y,nest checks; snow survey
2014,cakr,23-Jun-14,mmcconnell,8.25,foot,sepe,y,n,n,n,n,n,y,nest checks; snow survey
2014,cakr,23-Jun-14,jeschenroeder,8,foot,camp,y,y,n,n,n,n,y,nest checks; snow survey
2014,cakr,23-Jun-14,jhughey,9.5,foot,nepe,y,y,n,n,n,n,y,nest checks
2014,cakr,24-Jun-14,mboldenow,8,foot,"sepe, nepe",n,y,n,n,n,n,y,nest checks
2014,cakr,24-Jun-14,mmcconnell,8.5,foot,camp,y,n,n,n,n,n,y,nest checks
2014,cakr,24-Jun-14,jeschenroeder,7,foot,nepe,y,n,n,n,n,n,y,nest checks
2014,cakr,24-Jun-14,jhughey,8,foot,sepe,y,n,n,n,n,n,y,nest checks
2014,cakr,25-Jun-14,mboldenow,8,foot,"nepe, sepe, camp",y,y,n,n,n,n,y,nest checks
2014,cakr,26-Jun-14,mboldenow,9.5,foot,camp,y,y,n,n,n,n,y,nest checks; snow survey
2014,cakr,26-Jun-14,mmcconnell,7.5,foot,"sepe, nepe",y,y,n,n,n,n,y,nest checks; snow survey
2014,cakr,26-Jun-14,jhughey,7,foot,"camp, sepe, nepe",y,y,n,n,n,n,y,nest checks; snow survey
2014,cakr,27-Jun-14,mboldenow,8,foot,"nepe, sepe",y,n,n,n,n,n,y,nest checks
2014,cakr,27-Jun-14,mmcconnell,11.25,foot,"nepe, sepe, camp",y,y,n,n,n,n,y,nest checks; birding while running
2014,cakr,27-Jun-14,jeschenroeder,8,foot,sepe,y,n,n,n,n,n,y,nest checks
2014,cakr,27-Jun-14,jhughey,8,foot,"camp, sepe",y,n,n,n,n,n,y,nest checks
2014,cakr,28-Jun-14,mboldenow,7,foot,"sepe, nepe",y,y,n,n,n,n,y,nest checks; rope dragging
2014,cakr,28-Jun-14,mmcconnell,8.5,"packraft, foot","brois, yisl, camp",y,y,n,n,n,n,y,Madi went to the off-plot islands to remove nest markers
2014,cakr,28-Jun-14,jeschenroeder,7,foot,"sepe, nepe",y,n,n,n,n,n,y,nest checks; rope dragging
2014,cakr,28-Jun-14,jhughey,8,foot,"sepe, nepe",y,n,n,n,n,n,y,nest checks; rope dragging
2014,cakr,29-Jun-14,mboldenow,5,foot,nepe,y,n,n,n,n,n,y,nest checks; rope dragging
2014,cakr,29-Jun-14,mmcconnell,6.75,foot,"camp, nepe, sepe",y,n,n,n,n,n,y,nest checks; rope dragging
2014,cakr,29-Jun-14,jeschenroeder,5,foot,"camp, nepe, sepe",y,n,n,n,n,n,y,nest checks; rope dragging
2014,cakr,29-Jun-14,jhughey,5.5,foot,"camp, nepe, sepe",y,n,n,n,n,n,y,nest checks; rope dragging
2014,cakr,30-Jun-14,mboldenow,1,foot,camp,n,y,n,n,n,n,y,nest checks
2014,cakr,30-Jun-14,mmcconnell,4.25,foot,"camp, sepe",y,n,n,n,n,n,y,nest checks; rope dragging
2014,cakr,30-Jun-14,jeschenroeder,4,foot,camp,y,y,n,n,n,n,y,nest checks; rope dragging
2014,cakr,30-Jun-14,jhughey,4,foot,camp,y,y,n,n,n,n,y,nest checks; rope dragging
2014,cakr,01-Jul-14,mboldenow,0.5,foot,sepe,y,n,n,n,n,n,y,snow survey
2014,cakr,01-Jul-14,mmcconnell,2.5,foot,"camp, nepe",y,n,n,n,n,n,y,hatch and chick checks
2014,cakr,01-Jul-14,jeschenroeder,0.25,foot,nepe,y,n,n,n,n,n,y,snow survey
2014,cakr,01-Jul-14,jhughey,3,foot,"camp, nepe",y,n,n,n,n,n,y,snow survey
2014,cakr,02-Jul-14,mmcconnell,2,foot,"nepe, sepe, camp",n,n,n,n,n,n,y,nest and chick checks
2014,cakr,03-Jul-14,mboldenow,0.5,foot,sepe,n,n,n,n,n,n,y,resighting
2014,cakr,03-Jul-14,mmcconnell,4,"foot, packraft","sepe, nepe, yisl, soui",n,n,n,n,n,n,y,"nest and chick checks, birding by boat"
2014,cakr,03-Jul-14,jeschenroeder,1,foot,"nepe, sepe",y,n,n,n,n,n,y,nest and chick checks
2014,cakr,03-Jul-14,jhughey,2.75,foot,nepe,y,n,n,n,n,n,y,nest and chick checks
2014,cakr,04-Jul-14,mmcconnell,1,foot,"nepe, sepe, camp",n,n,n,n,n,n,y,nest and chick checks
2014,cakr,05-Jul-14,mmcconnell,1,foot,camp,y,n,n,n,n,n,y,nest and chick checks; pull flags
2014,cakr,05-Jul-14,jeschenroeder,1,foot,sepe,y,n,n,n,n,n,y,nest and chick checks; pull flags
2014,cakr,05-Jul-14,jhughey,2,foot,nepe,y,n,n,n,n,n,y,nest and chick checks; pull flags
2014,cakr,06-Jul-14,mboldenow,2,foot,"sepe, nepe",n,n,n,n,n,n,y,plot clean up
2014,cakr,06-Jul-14,mmcconnell,3.25,foot,"camp, nepe, sepe",y,n,n,n,n,n,y,nest and chick checks; plot clean up
2014,cakr,06-Jul-14,jeschenroeder,1,foot,"nepe, sepe",y,n,n,n,n,n,y,nest and chick checks; plot clean up
2014,cakr,06-Jul-14,jhughey,3,foot,"nepe, sepe",y,n,n,n,n,n,y,nest and chick checks; plot clean up
2014,cakr,07-Jul-14,mboldenow,1,foot,"sepe, nepe",n,n,n,n,n,n,y,nest and chick checks
2014,cakr,07-Jul-14,mmcconnell,1.5,foot,"camp, nepe",n,n,n,n,n,n,y,nest and chick checks
2013,cari,02-Jun-13,idavies,8,Foot,3,n,n,n,n,n,n,n,
2013,cari,03-Jun-13,bhiggins,2,Foot,3b,y,n,n,n,n,n,y,
2013,cari,03-Jun-13,idavies,3,Foot,"3a,5",y,n,n,n,n,n,y,
2013,cari,03-Jun-13,sfreeman,2,Foot,3,y,n,n,n,n,n,y,
2013,cari,04-Jun-13,bhiggins,3,Foot,3,y,n,n,n,n,n,n,
2013,cari,04-Jun-13,idavies,3,Foot,3,y,n,n,n,n,y,n,
2013,cari,04-Jun-13,sfreeman,3,Foot,5,y,n,n,n,n,y,n,
2013,cari,05-Jun-13,bhiggins,3.5,Foot,7,y,n,n,n,n,n,n,
2013,cari,05-Jun-13,idavies,3,Foot,5,y,n,n,n,n,n,n,
2013,cari,05-Jun-13,sfreeman,3.5,Foot,7,y,n,n,n,n,n,n,
2013,cari,06-Jun-13,bhiggins,10,Foot,north,y,n,n,n,n,n,y,
2013,cari,06-Jun-13,idavies,10,Foot,north,y,n,n,n,n,n,y,
2013,cari,06-Jun-13,sfreeman,10,Foot,north,y,n,n,n,n,n,y,
2013,cari,07-Jun-13,bhiggins,6,Foot,5,y,n,n,n,n,n,n,
2013,cari,07-Jun-13,idavies,6,Foot,3,y,n,n,n,n,y,n,
2013,cari,07-Jun-13,sfreeman,6,Foot,5,y,n,n,n,n,y,n,
2013,cari,08-Jun-13,bhiggins,7,Foot,5,y,n,n,n,n,n,y,
2013,cari,08-Jun-13,idavies,7,Foot,7,y,n,n,n,n,n,y,
2013,cari,08-Jun-13,sfreeman,7,Foot,5,y,n,n,n,n,n,y,
2013,cari,09-Jun-13,bhiggins,7.5,Foot,3,y,n,n,n,n,n,y,
2013,cari,09-Jun-13,idavies,7,Foot,"3,5",y,y,n,n,n,n,n,
2013,cari,09-Jun-13,sfreeman,7,Foot,3,y,y,n,n,n,n,y,
2013,cari,10-Jun-13,bhiggins,6.5,Foot,3,y,y,n,n,n,y,n,
2013,cari,10-Jun-13,idavies,7.25,Foot,"5,7",y,n,n,n,n,y,n,
2013,cari,10-Jun-13,sfreeman,6.5,Foot,3,y,y,n,n,n,y,n,
2013,cari,11-Jun-13,rchurchwell,3.3,Foot,3,y,n,n,n,n,n,n,
2013,cari,11-Jun-13,sfreeman,6.5,Foot,5,y,n,n,n,n,n,y,
2013,cari,12-Jun-13,idavies,9.5,Foot,"5,7",y,n,n,n,n,n,y,
2013,cari,12-Jun-13,rchurchwell,8.5,Foot,5,y,n,n,n,n,y,n,
2013,cari,12-Jun-13,sfreeman,7.75,Foot,7,y,n,n,n,n,y,n,
2013,cari,13-Jun-13,bhiggins,6.3,Foot,5,y,y,n,n,n,n,n,
2013,cari,13-Jun-13,idavies,7.25,Foot,3,y,n,n,n,n,y,n,
2013,cari,13-Jun-13,rchurchwell,10,Foot,7,y,y,n,n,n,n,n,
2013,cari,14-Jun-13,bhiggins,6,Foot,5,y,n,n,n,n,y,n,
2013,cari,14-Jun-13,idavies,8.25,Foot,3,y,y,n,n,n,n,n,
2013,cari,14-Jun-13,rchurchwell,12,Foot,3,y,y,n,n,n,y,y,
2013,cari,15-Jun-13,idavies,8,Foot,7,y,y,n,n,n,y,n,
2013,cari,15-Jun-13,rchurchwell,9,Foot,"5,7",y,n,n,n,n,n,n,
2013,cari,15-Jun-13,sfreeman,8,Foot,"5,3",y,y,n,n,n,n,n,
2013,cari,16-Jun-13,idavies,8,Foot,3,y,n,n,n,n,n,n,
2013,cari,16-Jun-13,rchurchwell,4.5,Foot,5,y,n,n,n,n,n,n,
2013,cari,16-Jun-13,sfreeman,5,Foot,3,y,y,n,n,n,n,n,
2013,cari,17-Jun-13,idavies,8,Foot,7,y,n,n,n,n,n,y,
2013,cari,17-Jun-13,rchurchwell,10.5,Foot,5,y,y,n,n,n,n,n,
2013,cari,17-Jun-13,sfreeman,8,Foot,"3,5",y,y,n,n,n,n,n,
2013,cari,18-Jun-13,idavies,9,Foot,3,y,y,n,n,n,n,n,
2013,cari,18-Jun-13,rchurchwell,10.5,Foot,7,y,y,n,n,n,n,n,
2013,cari,18-Jun-13,sfreeman,9,Foot,3,y,y,n,n,n,n,n,
2013,cari,19-Jun-13,abradley,9.5,Foot,3,y,y,n,n,n,n,n,
2013,cari,19-Jun-13,idavies,9.5,Foot,5,y,y,n,n,n,n,n,
2013,cari,19-Jun-13,rchurchwell,9.5,Foot,3,y,y,n,n,n,n,n,
2013,cari,20-Jun-13,bhiggins,8,Foot,3,y,y,n,n,n,y,n,
2013,cari,20-Jun-13,hhelling,6,Foot,5,y,n,n,n,n,n,n,
2013,cari,20-Jun-13,idavies,7,Foot,7,y,n,n,n,n,n,n,
2013,cari,21-Jun-13,bhiggins,8.5,Foot,7,y,n,n,n,n,n,n,
2013,cari,21-Jun-13,idavies,9.5,Foot,7,y,y,n,n,n,y,n,
2013,cari,21-Jun-13,rchurchwell,9,Foot,3,y,y,n,n,n,n,n,
2013,cari,22-Jun-13,idavies,5,Foot,5,y,y,n,n,n,n,n,
2013,cari,22-Jun-13,rchurchwell,6,Foot,3,y,y,n,n,n,y,n,
2013,cari,23-Jun-13,abradley,7,Foot,3,y,y,n,n,n,n,n,
2013,cari,23-Jun-13,bhiggins,3,Foot,5,y,n,n,n,n,n,y,
2013,cari,23-Jun-13,idavies,8,Foot,"5,7",y,n,n,n,n,y,n,
2013,cari,23-Jun-13,rchurchwell,9,Foot,"5,7",y,y,n,n,n,n,y,
2013,cari,24-Jun-13,bhiggins,8.5,Foot,"5,7",y,y,n,n,n,n,n,
2013,cari,24-Jun-13,idavies,7,Foot,3,y,y,n,n,n,n,n,
